Row.names,satisfaction,Gender,Customer.Type,Age,Type.of.Travel,Class,Flight.Distance,Inflight.wifi.service,Departure.Arrival.time.convenient,Ease.of.Online.booking,Gate.location,Food.and.drink,Online.boarding,Seat.comfort,Inflight.entertainment,On.board.service,Leg.room.service,Baggage.handling,Checkin.service,Inflight.service,Cleanliness,Departure.Delay.in.Minutes,Arrival.Delay.in.Minutes,cluster
1299,0,1,disloyal Customer,47,Business travel,Business,447,4,4,4,3,2,4,2,2,3,3,5,4,5,2,0,0,2
1307,0,0,disloyal Customer,36,Business travel,Eco,1104,4,4,4,3,1,4,1,1,4,3,1,4,2,1,4,0,1
1308,1,1,disloyal Customer,41,Business travel,Business,402,5,5,5,3,2,5,2,2,3,4,4,5,4,2,76,95,2
1312,0,1,disloyal Customer,26,Business travel,Business,484,4,4,4,4,4,4,4,4,4,5,4,4,5,4,0,0,2
1313,0,0,disloyal Customer,36,Business travel,Eco,371,3,2,3,3,5,3,5,5,4,4,2,4,3,5,11,6,2
1314,0,1,disloyal Customer,37,Business travel,Eco,261,4,0,4,3,2,4,2,2,4,1,5,5,1,2,0,3,2
1317,0,0,disloyal Customer,19,Business travel,Eco Plus,1199,2,3,2,3,5,2,5,5,3,4,3,3,3,5,84,109,1
1318,1,0,disloyal Customer,24,Business travel,Business,1440,4,0,4,2,1,4,1,1,5,4,4,3,4,1,0,0,1
1320,0,1,disloyal Customer,44,Business travel,Business,692,3,3,3,4,3,3,3,3,5,4,5,3,5,3,0,0,4
1323,0,0,disloyal Customer,47,Business travel,Eco,226,1,3,1,3,2,1,2,2,2,3,1,1,2,2,0,0,2
1330,0,0,disloyal Customer,20,Business travel,Eco Plus,296,3,1,3,3,4,3,2,4,2,1,4,3,3,4,0,0,2
1331,0,0,disloyal Customer,20,Business travel,Business,828,2,2,2,2,5,2,5,5,1,2,3,4,3,5,0,21,4
1334,0,1,disloyal Customer,16,Business travel,Eco,458,3,0,3,3,1,3,1,1,2,1,3,4,3,1,0,0,2
1347,1,1,disloyal Customer,24,Business travel,Business,228,4,3,4,2,2,4,2,2,5,5,4,5,5,2,0,0,2
1365,0,0,disloyal Customer,47,Business travel,Eco,609,4,1,4,1,3,4,3,3,2,1,2,2,1,3,0,0,4
1368,0,0,disloyal Customer,38,Business travel,Eco Plus,347,2,2,2,3,5,2,5,5,3,4,3,4,4,5,69,52,2
1371,1,0,disloyal Customer,24,Business travel,Eco,296,5,0,5,2,2,5,4,2,5,4,4,5,5,2,0,0,2
1372,0,1,disloyal Customer,27,Business travel,Eco,1020,3,3,3,3,2,3,4,2,3,2,2,1,2,2,18,12,1
1380,1,1,disloyal Customer,28,Business travel,Business,571,4,4,4,1,5,4,3,5,3,4,5,4,4,5,86,76,4
1387,0,1,disloyal Customer,41,Business travel,Business,2640,3,3,3,4,2,3,2,2,3,3,4,2,4,2,23,0,3
1392,0,0,disloyal Customer,41,Business travel,Business,342,3,4,4,2,3,3,3,3,2,5,3,3,4,3,7,0,2
1402,0,0,disloyal Customer,23,Business travel,Eco,577,1,4,1,4,2,1,5,2,3,2,4,1,3,2,17,18,4
1414,1,0,disloyal Customer,37,Business travel,Eco,1482,5,5,5,1,3,5,3,3,5,4,5,4,1,3,18,13,1
1423,0,0,disloyal Customer,27,Business travel,Eco,1050,3,3,3,1,4,3,4,4,4,5,4,3,4,4,0,0,1
1424,0,1,disloyal Customer,20,Business travel,Eco Plus,370,1,1,1,3,3,1,4,3,2,5,3,1,4,3,0,0,2
1425,0,1,disloyal Customer,15,Business travel,Eco,541,2,4,2,4,2,2,2,2,4,2,5,5,4,2,7,8,4
1436,0,0,disloyal Customer,22,Business travel,Eco,447,1,0,1,4,1,1,1,1,3,5,4,5,5,1,0,0,2
1437,0,0,disloyal Customer,49,Business travel,Eco,711,1,1,1,3,4,1,4,4,3,1,4,4,4,4,0,2,4
1439,0,0,disloyal Customer,28,Business travel,Eco,669,2,2,2,4,5,2,5,5,3,4,4,3,3,5,13,4,4
1448,0,0,disloyal Customer,34,Business travel,Business,482,3,3,3,1,3,3,3,3,4,3,4,4,5,3,0,4,2
1451,0,0,disloyal Customer,22,Business travel,Eco,819,4,5,5,1,4,5,4,4,2,4,3,1,1,4,0,10,4
1455,1,1,disloyal Customer,21,Business travel,Business,1608,0,0,1,3,3,1,3,3,4,3,4,4,5,3,4,2,1
1456,0,0,disloyal Customer,38,Business travel,Eco,937,3,3,3,3,4,3,4,4,1,4,3,3,4,4,107,102,4
1459,0,1,disloyal Customer,35,Business travel,Eco,1389,2,2,2,2,4,2,1,4,3,5,2,3,3,4,1,9,1
1460,0,1,disloyal Customer,12,Business travel,Eco,1481,4,4,4,4,1,4,1,1,4,3,3,1,4,1,10,13,1
1461,0,1,disloyal Customer,37,Business travel,Business,302,2,2,2,2,1,2,1,1,4,3,5,5,4,1,0,0,2
1485,0,0,disloyal Customer,33,Business travel,Eco,546,2,1,2,1,3,2,3,3,2,1,1,4,2,3,14,0,4
1490,0,0,disloyal Customer,25,Business travel,Eco,110,2,5,2,3,2,2,2,2,5,1,2,4,2,2,17,15,2
1494,0,1,disloyal Customer,29,Business travel,Business,813,2,2,2,3,1,2,1,1,4,4,5,5,4,1,0,2,4
1499,1,0,disloyal Customer,20,Business travel,Business,746,4,3,4,3,5,4,1,5,4,5,4,5,5,5,16,0,4
1523,0,1,disloyal Customer,65,Business travel,Eco,126,2,1,2,2,2,5,1,2,3,1,1,1,3,1,195,184,2
1525,1,1,disloyal Customer,20,Business travel,Business,782,5,0,5,2,2,5,2,2,3,3,5,5,5,2,100,92,4
1526,1,1,disloyal Customer,22,Business travel,Business,334,5,0,5,3,3,5,3,3,3,2,4,5,5,3,105,127,2
1528,0,0,disloyal Customer,38,Business travel,Eco,197,3,3,3,4,5,3,5,5,4,4,3,1,4,5,0,0,2
1537,0,0,disloyal Customer,7,Business travel,Eco,849,1,2,2,2,2,2,2,2,3,2,4,5,5,2,0,0,4
1538,0,0,disloyal Customer,24,Business travel,Eco,408,2,0,2,2,4,2,4,4,5,5,5,4,5,4,39,51,2
1544,0,0,disloyal Customer,24,Business travel,Eco,1008,4,4,4,4,5,4,5,5,2,5,4,2,4,5,114,99,1
1545,0,0,disloyal Customer,44,Business travel,Eco,862,1,1,1,4,4,1,4,4,1,4,4,3,1,4,0,0,4
1550,0,0,disloyal Customer,26,Business travel,Business,196,1,1,1,1,5,1,5,5,3,5,4,4,4,5,0,0,2
1555,0,1,disloyal Customer,26,Business travel,Eco,440,2,2,2,3,3,2,3,3,3,3,3,1,4,3,36,18,2
1558,0,1,disloyal Customer,38,Business travel,Eco,86,4,0,4,3,5,4,5,5,3,3,2,5,5,5,0,0,2
1560,0,1,disloyal Customer,25,Business travel,Eco,628,3,0,3,3,2,3,4,2,5,2,3,2,2,2,0,0,4
1572,0,0,disloyal Customer,23,Business travel,Eco,1316,1,1,1,3,5,1,5,5,5,4,3,1,4,5,5,0,1
1573,0,0,disloyal Customer,35,Business travel,Business,980,1,1,1,3,3,1,4,3,3,5,4,5,5,3,0,6,1
1576,0,1,disloyal Customer,25,Business travel,Eco,83,3,3,3,4,1,3,1,1,1,2,4,4,4,1,27,21,2
1579,0,1,disloyal Customer,23,Business travel,Eco,964,2,2,2,3,5,2,5,5,1,3,4,5,2,5,20,1,4
1580,0,0,disloyal Customer,25,Business travel,Eco,454,2,3,2,4,1,2,1,1,5,2,3,5,5,1,15,9,2
1582,0,0,disloyal Customer,36,Business travel,Eco,642,1,0,1,3,5,1,2,5,5,2,4,2,4,5,4,0,4
1583,1,1,disloyal Customer,58,Business travel,Business,337,5,4,4,4,5,5,5,5,4,5,5,5,4,5,0,1,2
1591,0,1,disloyal Customer,17,Business travel,Eco,2133,2,2,2,3,2,2,2,2,1,4,4,4,4,2,0,11,3
1594,1,1,disloyal Customer,27,Business travel,Business,109,4,4,4,4,3,4,3,3,5,3,4,4,4,3,58,38,2
1598,0,1,disloyal Customer,36,Business travel,Eco Plus,598,3,3,3,3,3,3,3,3,3,5,4,3,3,3,2,0,4
1601,1,0,disloyal Customer,20,Business travel,Eco,967,3,3,3,2,5,3,5,5,4,2,2,3,5,5,6,0,4
1604,0,1,disloyal Customer,20,Business travel,Eco,759,3,3,3,3,1,3,1,1,4,1,4,1,4,1,8,11,4
1606,0,1,disloyal Customer,42,Business travel,Business,710,3,3,3,4,2,3,2,2,2,5,4,4,3,2,0,0,4
1621,0,1,disloyal Customer,40,Business travel,Business,236,3,3,3,3,3,3,3,3,4,2,3,1,3,3,4,20,2
1630,1,0,disloyal Customer,37,Business travel,Business,1500,4,4,4,3,3,4,3,3,4,3,4,3,5,3,0,0,1
1638,1,0,disloyal Customer,45,Business travel,Business,168,2,2,2,5,3,2,3,3,5,4,5,3,4,3,0,0,2
1640,0,0,disloyal Customer,29,Business travel,Eco,255,2,1,2,2,5,2,5,5,3,3,1,3,2,5,33,19,2
1641,0,0,disloyal Customer,23,Business travel,Eco,567,3,1,3,4,2,3,2,2,3,4,4,1,3,2,0,0,4
1646,0,1,disloyal Customer,45,Business travel,Business,1119,1,1,1,1,1,1,1,1,1,5,2,1,1,1,0,0,1
1649,0,1,disloyal Customer,40,Business travel,Eco,204,2,0,2,3,5,2,5,5,3,2,5,3,1,5,0,0,2
1652,1,0,disloyal Customer,38,Business travel,Business,404,4,4,4,4,5,4,5,5,5,5,4,4,5,5,0,0,2
1653,1,0,disloyal Customer,42,Business travel,Eco,1074,4,4,4,1,5,4,2,5,1,4,2,2,5,5,0,0,1
1661,0,0,disloyal Customer,39,Business travel,Eco Plus,280,4,4,4,3,3,4,3,3,3,2,4,1,3,3,0,0,2
1671,1,1,disloyal Customer,20,Business travel,Business,1024,4,4,4,4,4,4,4,4,5,5,4,4,5,4,0,0,1
1678,0,0,disloyal Customer,28,Business travel,Business,689,3,3,3,1,1,3,1,1,4,5,5,3,4,1,8,0,4
1681,0,0,disloyal Customer,20,Business travel,Eco Plus,307,3,2,3,1,3,4,4,1,2,2,1,4,4,4,71,138,2
1686,0,0,disloyal Customer,36,Business travel,Eco Plus,1900,3,3,3,4,2,3,2,2,4,5,3,2,4,2,4,27,3
1689,0,0,disloyal Customer,25,Business travel,Eco,1242,2,2,2,3,4,2,4,4,2,3,4,1,4,4,0,0,1
1690,0,1,disloyal Customer,39,Business travel,Eco,621,4,0,4,2,2,4,2,2,3,3,5,1,2,2,0,18,4
1693,0,0,disloyal Customer,28,Business travel,Business,1171,3,3,3,4,2,3,2,2,3,2,4,3,5,2,10,16,1
1699,0,1,disloyal Customer,26,Business travel,Eco,639,3,3,3,4,5,3,5,5,1,3,2,2,1,5,70,53,4
1700,0,0,disloyal Customer,40,Business travel,Business,602,1,1,1,2,2,1,2,2,3,4,5,5,5,2,4,0,4
1701,0,1,disloyal Customer,37,Business travel,Business,509,1,1,1,3,3,1,3,3,3,3,4,4,4,3,4,0,2
1702,0,1,disloyal Customer,30,Business travel,Business,859,4,4,4,2,3,4,3,3,4,5,5,3,4,3,0,4,4
1705,0,1,disloyal Customer,48,Business travel,Business,216,4,4,4,3,1,4,1,1,2,5,1,1,5,1,3,1,2
1707,0,0,disloyal Customer,27,Business travel,Eco,472,3,2,3,3,1,3,1,1,3,5,3,2,4,1,19,51,2
1720,0,1,disloyal Customer,26,Business travel,Eco,157,1,3,1,1,4,1,4,4,5,3,4,2,5,4,2,0,2
1724,0,0,disloyal Customer,17,Business travel,Eco,125,4,0,4,1,4,4,4,4,1,4,4,2,2,4,0,0,2
1728,0,0,disloyal Customer,45,Business travel,Eco,986,1,1,1,3,5,1,3,5,5,5,5,4,3,5,0,0,1
1731,1,0,disloyal Customer,20,Business travel,Business,862,4,0,5,3,2,5,2,2,4,3,5,3,4,2,10,22,4
1732,0,1,disloyal Customer,25,Business travel,Business,993,1,0,1,1,3,1,3,3,3,4,5,5,5,3,0,0,1
1736,0,0,disloyal Customer,24,Business travel,Eco Plus,895,2,1,2,4,2,2,2,2,4,3,3,1,3,2,95,90,4
1738,1,0,disloyal Customer,20,Business travel,Business,237,5,0,5,3,3,5,3,3,5,5,5,4,5,3,0,0,2
1743,0,0,disloyal Customer,24,Business travel,Eco Plus,1037,3,1,3,2,1,3,1,1,3,1,1,3,1,1,0,7,1
1750,0,0,disloyal Customer,28,Business travel,Business,2556,4,4,4,4,3,4,3,3,5,2,4,4,4,3,0,0,3
1751,0,0,disloyal Customer,34,Business travel,Eco,390,1,3,2,3,4,2,4,4,4,2,4,3,4,4,12,10,2
1752,1,1,disloyal Customer,27,Business travel,Business,393,4,4,4,4,5,4,5,5,5,4,4,3,5,5,0,9,2
1757,0,1,disloyal Customer,38,Business travel,Eco,495,1,3,1,1,3,1,3,3,3,5,1,2,4,3,0,0,2
1761,1,1,disloyal Customer,39,Business travel,Eco,463,5,0,5,4,4,5,4,4,5,5,3,4,1,4,0,0,2
1762,1,0,disloyal Customer,21,Business travel,Eco,710,4,4,4,4,5,4,5,5,4,5,5,4,5,5,9,2,4
1764,0,0,disloyal Customer,28,Business travel,Eco,2615,2,2,2,4,2,1,1,2,4,2,4,1,4,1,1,15,3
1771,0,1,disloyal Customer,39,Business travel,Eco,164,2,0,2,3,1,2,1,1,3,2,4,4,4,1,0,0,2
1772,0,1,disloyal Customer,14,Business travel,Eco,787,3,3,3,4,2,3,2,2,3,1,3,3,3,2,106,107,4
1773,1,0,disloyal Customer,23,Business travel,Business,602,5,0,5,2,2,5,1,2,3,3,4,4,4,2,0,0,4
1796,1,0,disloyal Customer,44,Business travel,Business,480,3,3,3,4,4,3,4,4,3,3,4,5,4,4,2,0,2
1797,0,1,disloyal Customer,9,Business travel,Eco,921,1,1,1,3,1,1,1,1,1,4,4,2,3,1,29,24,4
1799,0,0,disloyal Customer,26,Business travel,Eco,1026,2,2,2,2,2,5,5,3,2,2,4,5,1,5,0,0,1
1801,0,1,disloyal Customer,22,Business travel,Eco,733,3,3,3,1,5,3,5,5,5,2,5,5,4,5,0,0,4
1802,1,1,disloyal Customer,24,Business travel,Business,546,0,5,0,4,2,0,2,2,4,4,4,3,4,2,0,0,4
1808,0,0,disloyal Customer,42,Business travel,Business,989,1,1,1,3,1,1,1,1,4,5,4,4,4,1,32,38,1
1815,0,1,disloyal Customer,16,Business travel,Business,1107,3,4,3,3,1,3,3,1,1,5,3,2,4,1,0,0,1
1816,0,1,disloyal Customer,22,Business travel,Eco,1188,3,2,2,3,5,2,1,5,1,5,1,2,4,5,0,0,1
1822,0,0,disloyal Customer,34,Business travel,Business,399,3,3,3,5,2,3,2,2,4,5,4,5,4,2,23,32,2
1827,0,1,disloyal Customer,33,Business travel,Eco,432,2,0,2,2,1,2,1,1,4,2,2,3,4,1,0,0,2
1829,1,0,disloyal Customer,38,Business travel,Business,250,5,5,5,3,2,5,2,2,4,2,5,3,4,2,0,0,2
1831,0,1,disloyal Customer,25,Business travel,Eco,838,2,2,2,1,5,2,4,5,1,3,2,5,4,5,0,1,4
1848,0,0,disloyal Customer,20,Business travel,Eco,1119,3,3,3,4,5,3,5,5,1,3,4,4,4,5,10,51,1
1851,0,1,disloyal Customer,39,Business travel,Business,920,4,3,3,1,3,1,5,3,2,4,4,5,5,5,113,171,4
1856,0,1,disloyal Customer,35,Business travel,Eco,1062,3,3,3,3,2,3,2,2,1,2,1,5,5,2,0,0,1
1865,0,1,disloyal Customer,41,Business travel,Eco,101,2,3,2,4,2,2,2,2,4,4,4,4,4,2,0,2,2
1866,0,1,disloyal Customer,38,Business travel,Eco,165,1,4,1,4,3,1,5,3,2,5,3,1,4,3,0,0,2
1871,0,0,disloyal Customer,18,Business travel,Eco,580,2,4,2,3,2,2,2,2,2,2,3,4,4,2,38,30,4
1874,0,1,disloyal Customer,27,Business travel,Business,692,2,3,3,4,5,3,5,5,3,2,3,2,4,5,0,106,4
1881,0,0,disloyal Customer,23,Business travel,Eco Plus,624,3,1,3,3,2,3,4,2,2,2,3,2,3,2,0,0,4
1888,0,1,disloyal Customer,25,Business travel,Eco,383,1,3,1,2,3,1,3,3,4,5,3,2,2,3,12,12,2
1895,0,0,disloyal Customer,23,Business travel,Eco Plus,152,2,3,2,3,3,2,3,3,1,1,4,4,4,3,0,20,2
1896,0,0,disloyal Customer,22,Business travel,Eco,248,2,0,2,3,4,2,4,4,4,3,4,5,5,4,0,0,2
1897,1,1,disloyal Customer,22,Business travel,Business,541,4,0,4,4,3,4,3,3,3,2,5,4,5,3,0,0,4
1898,0,1,disloyal Customer,23,Business travel,Eco,1306,4,4,4,3,1,4,1,1,3,4,2,1,2,1,0,0,1
1899,0,1,disloyal Customer,26,Business travel,Business,639,4,4,4,5,2,4,2,2,4,4,5,3,4,2,26,22,4
1906,0,0,disloyal Customer,30,Business travel,Business,1521,2,2,2,1,4,2,4,4,3,2,4,3,5,4,2,4,1
1907,0,1,disloyal Customer,50,Business travel,Eco,1024,3,3,3,1,1,3,1,1,1,2,4,1,4,1,1,21,1
1912,0,0,disloyal Customer,43,Business travel,Eco,1088,3,3,3,1,2,3,3,2,4,4,3,3,2,2,0,0,1
1916,0,1,disloyal Customer,20,Business travel,Eco,853,1,1,1,4,5,1,5,5,3,5,3,4,4,5,8,4,4
1917,0,0,disloyal Customer,27,Business travel,Eco,733,1,1,1,4,5,1,5,5,4,2,4,4,3,5,0,0,4
1918,1,1,disloyal Customer,18,Business travel,Eco,645,4,0,4,3,5,4,3,5,4,1,5,1,5,5,0,1,4
1923,0,0,disloyal Customer,21,Business travel,Eco,184,1,4,1,4,5,1,5,5,3,5,3,3,3,5,30,14,2
1927,0,1,disloyal Customer,25,Business travel,Eco,599,2,0,2,2,5,2,5,5,3,4,4,5,5,5,46,40,4
1929,0,1,disloyal Customer,64,Business travel,Eco Plus,1379,3,2,2,2,1,3,1,1,4,1,2,4,3,1,0,9,1
1931,1,1,disloyal Customer,23,Business travel,Business,991,0,5,0,1,1,0,1,1,3,3,4,4,5,1,0,0,1
1933,0,1,disloyal Customer,15,Business travel,Eco,910,2,2,2,4,5,2,1,5,4,3,4,2,3,5,9,15,4
1951,0,0,disloyal Customer,36,Business travel,Eco,649,3,2,3,3,5,3,5,5,4,3,4,4,3,5,0,0,4
1958,0,0,disloyal Customer,39,Business travel,Business,2116,4,4,4,3,3,4,3,3,4,4,2,3,3,3,32,25,3
1976,0,0,disloyal Customer,23,Business travel,Business,436,2,1,2,4,5,2,5,5,1,3,3,1,4,5,71,52,2
1977,0,1,disloyal Customer,25,Business travel,Business,223,4,3,5,4,4,5,4,4,1,1,3,1,3,4,23,25,2
1978,0,1,disloyal Customer,16,Business travel,Eco,228,3,3,3,4,5,3,5,5,2,1,3,3,3,5,0,0,2
1980,0,1,disloyal Customer,23,Business travel,Eco,370,2,1,2,3,2,2,2,2,4,4,3,1,3,2,52,47,2
1985,0,1,disloyal Customer,44,Business travel,Business,399,3,4,4,3,4,3,4,4,4,2,5,3,5,4,0,7,2
1989,1,0,disloyal Customer,49,Business travel,Business,235,2,2,2,3,1,2,1,1,4,5,4,3,4,1,0,0,2
1990,0,1,disloyal Customer,20,Business travel,Business,305,2,2,2,3,4,2,4,4,3,1,4,2,4,4,0,0,2
1991,1,1,disloyal Customer,28,Business travel,Business,453,5,5,5,1,3,4,2,3,4,2,4,5,4,3,13,8,2
1992,1,1,disloyal Customer,23,Business travel,Eco,1199,4,4,4,3,3,4,5,3,3,2,4,5,5,3,0,0,1
1994,1,1,disloyal Customer,22,Business travel,Eco,325,5,5,5,4,3,5,3,3,2,4,4,4,1,3,0,0,2
2005,0,0,disloyal Customer,24,Business travel,Business,395,3,3,3,3,5,3,5,5,3,5,4,2,4,5,52,48,2
2007,0,1,disloyal Customer,40,Business travel,Eco,762,2,2,2,1,4,2,4,4,4,2,2,3,4,4,1,0,4
2009,1,1,disloyal Customer,14,Business travel,Business,866,5,0,5,4,4,5,4,4,5,3,5,3,5,4,0,0,4
2019,0,0,disloyal Customer,19,Business travel,Eco,1028,3,3,3,2,4,3,4,4,4,4,2,2,1,4,0,0,1
2023,0,1,disloyal Customer,23,Business travel,Business,209,4,4,4,3,2,4,2,2,3,2,3,3,4,2,13,0,2
2031,1,1,disloyal Customer,23,Business travel,Eco,926,0,0,0,2,3,0,3,3,5,4,4,4,4,3,46,52,4
2034,0,1,disloyal Customer,22,Business travel,Eco,1135,2,2,2,1,4,2,2,4,5,5,4,3,4,4,0,0,1
2035,0,1,disloyal Customer,25,Business travel,Eco,171,3,1,3,2,4,3,4,4,3,4,1,3,2,4,0,0,2
2049,1,1,disloyal Customer,25,Business travel,Eco,481,4,5,3,4,3,3,3,3,5,5,5,1,5,3,0,0,2
2053,0,1,disloyal Customer,26,Business travel,Business,2182,4,4,4,1,5,4,4,5,5,3,4,3,4,5,0,0,3
2055,0,0,disloyal Customer,28,Business travel,Eco,715,2,2,2,4,2,2,2,2,3,3,5,3,1,2,0,0,4
2057,1,0,disloyal Customer,26,Business travel,Eco,563,4,0,4,5,4,4,4,4,1,5,4,3,5,4,0,0,4
2062,0,0,disloyal Customer,42,Business travel,Business,224,2,2,2,3,3,2,3,3,4,4,4,3,5,3,9,37,2
2065,0,0,disloyal Customer,34,Business travel,Eco,821,3,3,3,3,4,3,4,4,4,2,3,1,2,4,0,0,4
2071,0,0,disloyal Customer,29,Business travel,Eco,343,1,1,1,2,2,1,4,2,1,3,3,4,3,2,0,0,2
2074,0,1,disloyal Customer,17,Business travel,Eco,247,3,4,3,3,2,3,2,2,3,3,4,4,4,2,0,0,2
2077,0,0,disloyal Customer,30,Business travel,Business,2556,4,4,4,5,4,4,4,5,3,5,5,4,3,4,0,1,3
2087,0,1,disloyal Customer,36,Business travel,Business,1476,3,3,3,1,2,3,2,2,5,5,5,4,4,2,0,0,1
2089,0,0,disloyal Customer,46,Business travel,Business,2288,2,3,3,3,2,5,5,5,5,5,4,5,3,5,0,10,3
2091,0,0,disloyal Customer,33,Business travel,Business,395,3,3,3,5,4,3,5,4,3,4,5,4,5,4,2,0,2
2094,0,0,disloyal Customer,39,Business travel,Business,369,1,1,1,5,1,1,1,1,1,5,1,2,3,1,0,0,2
2097,0,0,disloyal Customer,23,Business travel,Eco,216,1,0,1,3,1,1,1,1,1,2,2,4,3,1,0,2,2
2098,0,1,disloyal Customer,56,Business travel,Eco,164,4,2,4,4,3,4,3,3,3,2,3,2,3,3,54,49,2
2109,0,0,disloyal Customer,27,Business travel,Eco,728,2,2,2,4,5,2,5,5,1,4,3,1,4,5,1,0,4
2112,1,1,disloyal Customer,24,Business travel,Business,715,4,5,4,3,4,4,4,4,3,5,5,4,4,4,18,7,4
2113,0,0,disloyal Customer,36,Business travel,Business,337,3,3,3,2,5,3,5,5,3,4,4,3,4,5,0,0,2
2127,0,1,disloyal Customer,42,Business travel,Eco,447,2,4,2,3,2,2,2,4,3,3,3,2,1,2,145,129,2
2132,0,0,disloyal Customer,16,Business travel,Eco,169,2,0,1,5,2,1,2,2,2,2,1,1,5,2,0,0,2
2141,0,0,disloyal Customer,11,Business travel,Eco,885,2,2,2,3,4,2,4,4,5,2,4,3,4,4,0,0,4
2143,0,1,disloyal Customer,41,Business travel,Business,2611,2,2,2,3,5,2,5,5,1,4,3,2,3,5,0,0,3
2156,1,0,disloyal Customer,22,Business travel,Business,265,0,3,0,2,4,0,4,4,2,3,1,1,3,4,35,29,2
2172,0,0,disloyal Customer,42,Business travel,Eco,967,3,3,3,4,2,3,2,2,2,2,1,1,1,2,101,106,4
2175,0,1,disloyal Customer,28,Business travel,Eco,669,3,3,3,3,3,3,4,3,2,1,3,1,3,3,0,0,4
2191,0,0,disloyal Customer,26,Business travel,Eco,522,1,0,1,1,2,1,2,2,5,5,1,1,1,2,62,57,4
2194,0,0,disloyal Customer,35,Business travel,Business,731,3,3,3,4,4,3,4,4,5,3,5,5,5,4,0,39,4
2197,0,0,disloyal Customer,23,Business travel,Eco,991,3,2,2,3,2,2,2,2,3,3,4,4,5,2,0,0,1
2217,0,0,disloyal Customer,48,Business travel,Eco Plus,867,3,3,3,3,5,3,5,5,4,4,3,5,5,5,0,0,4
2219,0,0,disloyal Customer,16,Personal Travel,Eco,1242,4,5,4,2,4,4,1,4,4,2,5,5,4,4,0,0,1
2221,1,0,disloyal Customer,17,Business travel,Business,1090,4,1,4,3,2,4,2,2,5,2,4,5,4,2,17,4,1
2223,1,0,disloyal Customer,25,Business travel,Business,1521,5,5,5,3,5,4,4,5,4,5,4,4,5,4,315,302,1
2226,1,1,disloyal Customer,18,Business travel,Business,679,5,3,4,3,2,4,2,2,5,4,5,5,4,2,0,0,4
2235,0,0,disloyal Customer,29,Business travel,Eco,1045,3,4,4,3,2,4,2,2,1,1,4,2,4,2,0,0,1
2258,0,0,disloyal Customer,25,Business travel,Business,594,3,5,3,3,5,3,5,5,3,2,4,4,4,5,0,8,4
2269,0,1,disloyal Customer,50,Business travel,Business,1012,2,2,2,3,3,2,4,3,4,5,4,5,5,3,40,27,1
2272,0,0,disloyal Customer,10,Business travel,Eco,594,3,0,3,2,4,3,4,4,4,4,1,1,5,4,5,2,4
2279,0,0,disloyal Customer,59,Business travel,Eco,102,4,3,4,5,1,4,1,1,1,3,1,5,1,1,0,0,2
2281,0,1,disloyal Customer,23,Business travel,Eco,562,3,0,4,3,4,4,4,4,5,5,4,5,4,4,12,11,4
2295,1,1,disloyal Customer,23,Business travel,Eco,519,5,1,5,3,4,5,5,4,5,3,5,3,4,4,2,0,4
2296,1,0,disloyal Customer,18,Business travel,Eco Plus,1225,5,0,5,5,2,5,2,2,1,1,2,2,5,2,0,5,1
2302,0,0,disloyal Customer,13,Business travel,Eco,1144,3,3,3,3,4,3,4,4,2,1,4,4,3,4,0,12,1
2312,0,1,disloyal Customer,29,Business travel,Eco,550,4,2,4,2,3,4,3,3,4,4,2,2,3,3,49,34,4
2320,0,0,disloyal Customer,30,Business travel,Eco,772,3,3,3,4,5,3,5,5,2,3,4,1,3,5,25,49,4
2330,0,0,disloyal Customer,18,Business travel,Eco,889,3,3,3,2,5,3,4,5,3,2,3,3,2,5,98,98,4
2332,0,1,disloyal Customer,38,Business travel,Eco,583,3,4,2,3,2,2,2,2,4,2,4,2,3,2,70,50,4
2336,0,1,disloyal Customer,30,Business travel,Eco,463,4,0,3,4,3,3,3,3,4,2,3,4,2,3,6,17,2
2343,0,0,disloyal Customer,23,Business travel,Eco,651,3,1,3,2,3,2,2,4,1,2,2,2,1,2,217,218,4
2351,0,0,disloyal Customer,26,Business travel,Eco,693,3,3,3,3,3,3,3,3,5,5,1,1,1,3,0,0,4
2354,1,0,disloyal Customer,24,Business travel,Eco,1233,4,4,4,1,4,5,5,4,5,4,4,5,1,5,0,0,1
2359,0,0,disloyal Customer,36,Business travel,Business,719,2,2,2,2,5,2,5,5,4,4,4,3,5,5,7,2,4
2360,0,1,disloyal Customer,24,Business travel,Eco,448,3,0,3,2,2,3,4,2,1,4,4,1,4,2,2,9,2
2361,0,0,disloyal Customer,44,Business travel,Business,257,3,3,3,3,4,3,4,4,4,3,4,4,3,4,20,7,2
2363,1,0,disloyal Customer,38,Business travel,Business,590,5,5,5,3,5,5,5,5,4,4,5,3,5,5,0,0,4
2377,0,0,disloyal Customer,8,Business travel,Business,1313,4,4,4,1,5,4,5,5,4,5,4,5,5,5,3,0,1
2381,0,0,disloyal Customer,30,Business travel,Eco,1346,3,3,3,2,4,3,4,4,4,4,2,4,2,4,0,0,1
2382,0,0,disloyal Customer,24,Business travel,Eco,829,2,2,2,3,4,2,5,4,2,2,3,2,2,4,12,12,4
2383,0,0,disloyal Customer,20,Business travel,Eco,250,2,0,2,3,4,2,4,4,5,4,3,1,4,4,0,0,2
2386,1,0,disloyal Customer,23,Business travel,Eco,606,4,0,4,2,5,4,4,5,3,2,4,3,4,5,64,68,4
